iter	MultiClass	Accuracy
4809	0.9615638391	0.5443943811
4810	0.961553307	0.5443943811
4811	0.9615405331	0.5443943811
4812	0.9615224366	0.5443943811
4813	0.9615011739	0.5443943811
4814	0.9614862755	0.5443943811
4815	0.961478187	0.5446594222
4816	0.9614729917	0.5446594222
4817	0.9614614467	0.5443943811
4818	0.961457646	0.5446594222
4819	0.9614433644	0.5446594222
4820	0.9614297541	0.5446594222
4821	0.9614245062	0.5446594222
4822	0.9614148615	0.5446594222
4823	0.961407794	0.5446594222
4824	0.9613888532	0.5446594222
4825	0.9613728256	0.5449244633
4826	0.9613648417	0.5449244633
4827	0.9613526161	0.5446594222
4828	0.961333972	0.5446594222
4829	0.9613126247	0.5449244633
4830	0.9613007565	0.5449244633
4831	0.9612876296	0.5449244633
4832	0.9612707524	0.5449244633
4833	0.9612598183	0.5449244633
4834	0.9612520308	0.5449244633
4835	0.9612437209	0.5449244633
4836	0.9612245929	0.5449244633
4837	0.9612135436	0.5449244633
4838	0.9612025307	0.5446594222
4839	0.9611913522	0.5446594222
4840	0.9611786275	0.5446594222
4841	0.961169785	0.5446594222
4842	0.961156535	0.5446594222
4843	0.9611452567	0.5449244633
4844	0.9611375079	0.5449244633
4845	0.9611263186	0.5449244633
4846	0.9611125604	0.5449244633
4847	0.9611034019	0.5449244633
4848	0.9610937979	0.5449244633
4849	0.9610923629	0.5449244633
4850	0.9610845775	0.5449244633
4851	0.9610706165	0.5449244633
4852	0.9610620164	0.5449244633
4853	0.9610485059	0.5449244633
4854	0.9610415434	0.5449244633
4855	0.9610293594	0.5449244633
4856	0.9610179705	0.5449244633
4857	0.9610059556	0.5449244633
4858	0.9609931699	0.5449244633
4859	0.9609802751	0.5446594222
4860	0.9609706415	0.5446594222
4861	0.9609602806	0.5449244633
4862	0.9609540264	0.5449244633
4863	0.9609322368	0.5449244633
4864	0.96091721	0.5449244633
4865	0.9609047366	0.5446594222
4866	0.9608914449	0.5449244633
4867	0.9608738626	0.5446594222
4868	0.9608654543	0.5446594222
4869	0.9608548331	0.5443943811
4870	0.9608364468	0.5443943811
4871	0.9608299826	0.5446594222
4872	0.9608188142	0.5446594222
4873	0.9608018336	0.5446594222
4874	0.9607876881	0.5446594222
4875	0.9607738984	0.5446594222
4876	0.9607608474	0.5449244633
4877	0.9607403128	0.5446594222
4878	0.9607268574	0.5446594222
4879	0.9607146249	0.5446594222
4880	0.9606982269	0.5446594222
4881	0.9606820883	0.5446594222
4882	0.9606727497	0.5446594222
4883	0.9606573288	0.5446594222
4884	0.9606481184	0.5446594222
4885	0.960641332	0.5446594222
4886	0.9606299135	0.5446594222
4887	0.9606193913	0.5446594222
4888	0.960604543	0.5446594222
4889	0.9605950251	0.5446594222
4890	0.9605794251	0.5446594222
4891	0.9605710526	0.5446594222
4892	0.9605499187	0.5446594222
4893	0.9605399578	0.5446594222
4894	0.9605298323	0.5446594222
4895	0.9605196797	0.5446594222
4896	0.96051066	0.5446594222
4897	0.9605015355	0.5446594222
4898	0.9604976152	0.5446594222
4899	0.9604879173	0.5446594222
4900	0.9604852043	0.5446594222
4901	0.960465597	0.5446594222
4902	0.9604561147	0.5446594222
4903	0.9604419396	0.5446594222
4904	0.9604189444	0.5446594222
4905	0.9604066387	0.5446594222
4906	0.9603869323	0.5446594222
4907	0.9603760193	0.5446594222
4908	0.9603523514	0.5446594222
4909	0.9603362901	0.5446594222
4910	0.9603160313	0.5449244633
4911	0.9603111723	0.5449244633
4912	0.9603022281	0.5446594222
4913	0.9602934029	0.5446594222
4914	0.9602810332	0.5446594222
4915	0.9602725832	0.5446594222
4916	0.9602598495	0.5446594222
4917	0.9602510679	0.5446594222
4918	0.9602356979	0.5446594222
4919	0.9602301603	0.5446594222
4920	0.9602179071	0.5446594222
4921	0.9601999384	0.5446594222
4922	0.9601901922	0.5446594222
4923	0.9601808676	0.5446594222
4924	0.9601573874	0.5449244633
4925	0.9601480566	0.5446594222
4926	0.9601348992	0.5446594222
4927	0.9601205871	0.5449244633
4928	0.9601063633	0.5449244633
4929	0.960101959	0.5449244633
4930	0.9600883882	0.5449244633
4931	0.9600791997	0.5449244633
4932	0.9600643941	0.5454545455
4933	0.9600549473	0.5454545455
4934	0.9600412709	0.5454545455
4935	0.9600254209	0.5454545455
4936	0.960008693	0.5451895044
4937	0.9600022731	0.5454545455
4938	0.9599935062	0.5454545455
4939	0.9599812233	0.5454545455
4940	0.9599593944	0.5454545455
4941	0.959947013	0.5454545455
4942	0.9599369429	0.5454545455
4943	0.9599285066	0.5454545455
4944	0.9599226196	0.5454545455
4945	0.9599010523	0.5454545455
4946	0.9598963508	0.5454545455
4947	0.9598848955	0.5454545455
4948	0.9598744244	0.5454545455
4949	0.9598570847	0.5454545455
4950	0.9598481219	0.5454545455
4951	0.9598396334	0.5454545455
4952	0.9598231489	0.5454545455
4953	0.9598227428	0.5454545455
4954	0.9598095389	0.5457195865
4955	0.9598011895	0.5457195865
4956	0.959793956	0.5457195865
4957	0.9597753427	0.5457195865
4958	0.9597713156	0.5457195865
4959	0.9597563045	0.5457195865
4960	0.9597421306	0.5457195865
4961	0.9597381627	0.5457195865
4962	0.9597281503	0.5457195865
4963	0.9597144688	0.5457195865
4964	0.9596996106	0.5457195865
4965	0.959690567	0.5457195865
4966	0.9596751488	0.5457195865
4967	0.9596602677	0.5457195865
4968	0.9596503436	0.5457195865
4969	0.9596347462	0.5457195865
4970	0.9596179839	0.5457195865
4971	0.9596087036	0.5457195865
4972	0.9595943062	0.5457195865
4973	0.9595840668	0.5457195865
4974	0.9595719566	0.5457195865
4975	0.9595632536	0.5457195865
4976	0.9595476922	0.5457195865
4977	0.9595301781	0.5457195865
4978	0.9595148364	0.5459846276
4979	0.9595046582	0.5459846276
4980	0.9594983488	0.5459846276
4981	0.9594794154	0.5459846276
4982	0.9594737056	0.5459846276
4983	0.9594632995	0.5459846276
4984	0.9594514041	0.5459846276
4985	0.9594372065	0.5459846276
4986	0.9594305861	0.5459846276
4987	0.9594236703	0.5459846276
4988	0.9594208186	0.5459846276
4989	0.9594080977	0.5459846276
4990	0.9593984982	0.5459846276
4991	0.9593865854	0.5459846276
4992	0.9593771634	0.5459846276
4993	0.9593711463	0.5459846276
4994	0.9593612063	0.5459846276
4995	0.9593483205	0.5459846276
4996	0.9593318698	0.5459846276
4997	0.9593165753	0.5459846276
4998	0.9592986905	0.5462496687
4999	0.959285057	0.5462496687
5000	0.959278589	0.5459846276
5001	0.9592721677	0.5459846276
5002	0.95925289	0.5459846276
5003	0.9592415209	0.5462496687
5004	0.9592354631	0.5465147098
5005	0.9592213681	0.5462496687
5006	0.959218442	0.5462496687
5007	0.9592035798	0.5462496687
5008	0.9591868671	0.5462496687
5009	0.9591783478	0.5462496687
5010	0.959170217	0.5462496687
5011	0.9591560227	0.5465147098
5012	0.9591445244	0.5462496687
5013	0.9591310537	0.5462496687
5014	0.9591234063	0.5462496687
5015	0.9591106871	0.5462496687
5016	0.9591002602	0.5465147098
5017	0.9590868057	0.5465147098
5018	0.9590814761	0.5465147098
5019	0.9590598214	0.5465147098
5020	0.9590459998	0.5465147098
5021	0.9590329538	0.5465147098
5022	0.9590327257	0.5465147098
5023	0.95902087	0.5465147098
5024	0.9590150876	0.5465147098
5025	0.9590078573	0.5465147098
5026	0.9589958393	0.5465147098
5027	0.9589804632	0.5465147098
5028	0.9589670305	0.5465147098
5029	0.9589606913	0.5465147098
5030	0.9589543747	0.5465147098
5031	0.9589314488	0.5465147098
5032	0.9589248974	0.5465147098
5033	0.9589059031	0.5465147098
5034	0.9588963573	0.5465147098
5035	0.958886254	0.5465147098
5036	0.9588794668	0.5465147098
5037	0.958869245	0.5465147098
5038	0.9588571638	0.5465147098
5039	0.9588415762	0.5465147098
5040	0.9588251473	0.5465147098
5041	0.9588153484	0.5465147098
5042	0.9587933977	0.5465147098
5043	0.9587829991	0.5465147098
5044	0.9587751914	0.5462496687
5045	0.9587634832	0.5462496687
5046	0.958745024	0.5459846276
5047	0.958736543	0.5459846276
5048	0.9587245129	0.5459846276
5049	0.9587108057	0.5459846276
5050	0.9586960192	0.5459846276
5051	0.9586782974	0.5459846276
5052	0.9586683162	0.5459846276
5053	0.9586588522	0.5462496687
5054	0.9586462549	0.5462496687
5055	0.9586289713	0.5465147098
5056	0.9586176388	0.5465147098
5057	0.9586103019	0.5465147098
5058	0.9586031754	0.5465147098
5059	0.9585924408	0.5465147098
5060	0.9585860497	0.5465147098
5061	0.9585716091	0.5462496687
5062	0.9585545011	0.5465147098
5063	0.9585462544	0.5465147098
5064	0.9585257758	0.5465147098
5065	0.9585112785	0.5465147098
5066	0.9585019179	0.5465147098
5067	0.9584850886	0.5462496687
5068	0.9584755114	0.5462496687
5069	0.9584684742	0.5459846276
5070	0.9584526288	0.5462496687
5071	0.9584333099	0.5459846276
5072	0.9584193942	0.5457195865
5073	0.9584122015	0.5459846276
5074	0.9583987569	0.5459846276
5075	0.958378068	0.5459846276
5076	0.9583672414	0.5457195865
5077	0.9583577534	0.5457195865
5078	0.9583514471	0.5457195865
5079	0.95833892	0.5457195865
5080	0.9583329446	0.5457195865
5081	0.9583077096	0.5462496687
5082	0.9582908285	0.5462496687
5083	0.9582804134	0.5459846276
5084	0.9582698635	0.5457195865
5085	0.9582618508	0.5459846276
5086	0.9582485045	0.5462496687
5087	0.9582344676	0.5459846276
5088	0.9582204502	0.5459846276
5089	0.9582003324	0.5462496687
5090	0.9581925805	0.5462496687
5091	0.9581832671	0.5462496687
5092	0.9581689083	0.5465147098
5093	0.9581548008	0.5465147098
5094	0.9581449151	0.5462496687
5095	0.9581290318	0.5467797509
5096	0.9581206292	0.5467797509
5097	0.9581104586	0.5467797509
5098	0.9580947323	0.5467797509
5099	0.958073373	0.5467797509
5100	0.9580645178	0.5467797509
5101	0.9580515655	0.5467797509
5102	0.9580216532	0.5467797509
5103	0.9580128646	0.5467797509
5104	0.9579902404	0.5467797509
5105	0.95798713	0.5467797509
5106	0.9579772388	0.5465147098
5107	0.9579659635	0.5465147098
5108	0.9579535313	0.5465147098
5109	0.9579340317	0.5465147098
5110	0.9579252295	0.5465147098
5111	0.9579146181	0.5465147098
5112	0.9578999501	0.5465147098
5113	0.9578895035	0.5465147098
5114	0.9578722903	0.5465147098
5115	0.9578670908	0.5465147098
5116	0.9578569095	0.5465147098
5117	0.9578424679	0.5465147098
5118	0.9578274979	0.5465147098
5119	0.9578204716	0.5465147098
5120	0.9578140385	0.5465147098
5121	0.9578037198	0.5465147098
5122	0.9577900959	0.5467797509
5123	0.9577775489	0.5465147098
5124	0.9577664928	0.5465147098
5125	0.9577573223	0.5467797509
5126	0.9577492875	0.5467797509
5127	0.9577331655	0.5467797509
5128	0.9577235956	0.5467797509
5129	0.9577054731	0.5465147098
5130	0.9576918107	0.5465147098
5131	0.957671235	0.5465147098
5132	0.9576612156	0.5465147098
5133	0.9576465881	0.5465147098
5134	0.9576319144	0.5465147098
5135	0.9576169777	0.5462496687
5136	0.9576044896	0.5465147098
5137	0.9575840364	0.5467797509
5138	0.9575764951	0.5467797509
5139	0.957564915	0.5465147098
5140	0.9575515719	0.5462496687
5141	0.9575328761	0.5465147098
5142	0.9575262092	0.5465147098
5143	0.957518314	0.5465147098
5144	0.9574998001	0.5459846276
5145	0.9574890789	0.5462496687
5146	0.9574750632	0.5465147098
5147	0.9574700281	0.5465147098
5148	0.957464194	0.5465147098
5149	0.9574530547	0.5465147098
5150	0.9574444286	0.5465147098
5151	0.957429561	0.5465147098
5152	0.957413715	0.5465147098
5153	0.9573997422	0.5465147098
5154	0.9573884226	0.5465147098
5155	0.9573722977	0.5462496687
5156	0.9573572285	0.5465147098
5157	0.9573498458	0.5465147098
5158	0.9573313626	0.5465147098
5159	0.9573178773	0.5467797509
5160	0.9573020852	0.5470447919
5161	0.9572894077	0.5470447919
5162	0.9572766126	0.5470447919
5163	0.957264134	0.5470447919
5164	0.9572583976	0.5470447919
5165	0.9572481088	0.5470447919
5166	0.957238563	0.5467797509
5167	0.957223007	0.5467797509
5168	0.9572149559	0.5467797509
5169	0.9572015406	0.5467797509
5170	0.9571906054	0.5467797509
5171	0.9571722977	0.5467797509
5172	0.9571642617	0.5467797509
5173	0.9571590233	0.5467797509
5174	0.9571419585	0.5467797509
5175	0.957129647	0.5467797509
5176	0.9571082384	0.5470447919
5177	0.9570936149	0.5470447919
5178	0.9570868671	0.5470447919
5179	0.9570719392	0.5470447919
5180	0.9570550217	0.5470447919
5181	0.9570478586	0.5470447919
5182	0.9570385438	0.5470447919
5183	0.9570184038	0.5470447919
5184	0.9569947453	0.547309833
5185	0.9569814265	0.547309833
5186	0.9569748627	0.547309833
5187	0.9569640868	0.547309833
5188	0.9569513175	0.547309833
5189	0.9569413502	0.547309833
5190	0.956937238	0.547309833
5191	0.9569195795	0.547309833
5192	0.9569121075	0.547309833
5193	0.9569094654	0.547309833
5194	0.9569094482	0.547309833
5195	0.956891176	0.547309833
5196	0.9568797971	0.5475748741
5197	0.9568661299	0.5475748741
5198	0.9568610578	0.5475748741
5199	0.9568465045	0.5475748741
5200	0.9568362091	0.5475748741
5201	0.9568247605	0.5475748741
5202	0.9568113062	0.5475748741
5203	0.9568005718	0.5475748741
5204	0.9567961563	0.5475748741
5205	0.9567871801	0.5475748741
5206	0.9567763279	0.5475748741
5207	0.9567726004	0.5475748741
5208	0.9567676392	0.5475748741
5209	0.9567583195	0.5475748741
5210	0.9567479433	0.5475748741
5211	0.9567372563	0.5475748741
5212	0.9567216201	0.5475748741
5213	0.9567040745	0.5475748741
5214	0.9566876053	0.5475748741
5215	0.9566758977	0.5475748741
5216	0.9566663606	0.5475748741
5217	0.9566551693	0.5475748741
5218	0.9566501281	0.5475748741
5219	0.9566412532	0.5475748741
5220	0.9566361184	0.5475748741
5221	0.9566308488	0.5475748741
5222	0.9566198054	0.5475748741
5223	0.9566093482	0.5475748741
5224	0.9565974139	0.5475748741
5225	0.9565756005	0.5475748741
5226	0.9565719853	0.5475748741
5227	0.9565640823	0.5475748741
5228	0.9565573363	0.5475748741
5229	0.9565448074	0.5475748741
5230	0.9565344096	0.5478399152
5231	0.9565204953	0.5478399152
5232	0.9565036721	0.5478399152
5233	0.9564876918	0.5478399152
5234	0.9564862254	0.5478399152
5235	0.9564687575	0.5478399152
5236	0.9564558511	0.5478399152
5237	0.9564454718	0.5478399152
5238	0.9564296632	0.5478399152
5239	0.9564173417	0.5478399152
5240	0.9564079013	0.5478399152
5241	0.9563981577	0.5478399152
5242	0.956385521	0.5478399152
5243	0.9563726347	0.5481049563
5244	0.9563665547	0.5481049563
5245	0.9563548806	0.5483699973
5246	0.9563454264	0.5483699973
5247	0.9563324125	0.5483699973
5248	0.9563209724	0.5483699973
5249	0.9563043576	0.5483699973
5250	0.9562836057	0.5483699973
5251	0.9562709752	0.5483699973
5252	0.9562592378	0.5483699973
5253	0.956245786	0.5483699973
5254	0.9562394629	0.5483699973
5255	0.9562282436	0.5483699973
5256	0.9562197721	0.5483699973
5257	0.956210446	0.5483699973
5258	0.956202852	0.5483699973
5259	0.9561934689	0.5483699973
5260	0.9561830244	0.5483699973
5261	0.9561711708	0.5483699973
5262	0.956144936	0.5483699973
5263	0.9561248236	0.5483699973
5264	0.9561143429	0.5486350384
5265	0.9561075428	0.5486350384
5266	0.9561018872	0.5486350384
5267	0.9560846795	0.5486350384
5268	0.9560787754	0.5486350384
5269	0.9560695867	0.5486350384
5270	0.9560551289	0.5486350384
5271	0.956041678	0.5486350384
5272	0.95603226	0.5486350384
5273	0.9560199576	0.5489000795
5274	0.9560076178	0.5486350384
5275	0.9560057261	0.5486350384
5276	0.95599927	0.5486350384
5277	0.9559832983	0.5483699973
5278	0.9559737329	0.5489000795
5279	0.9559613285	0.5489000795
5280	0.9559494186	0.5491651206
5281	0.9559412708	0.5491651206
5282	0.9559254603	0.5491651206
5283	0.9559150861	0.5489000795
5284	0.9559131838	0.5489000795
5285	0.9558911407	0.5489000795
5286	0.9558752697	0.5489000795
5287	0.9558664726	0.5489000795
5288	0.9558471616	0.5486350384
5289	0.9558410218	0.5486350384
5290	0.9558253521	0.5486350384
5291	0.9558173819	0.5486350384
5292	0.9558091539	0.5486350384
5293	0.9557997617	0.5486350384
5294	0.9557907845	0.5486350384
5295	0.9557775785	0.5489000795
5296	0.9557581377	0.5489000795
5297	0.9557487816	0.5489000795
5298	0.9557401102	0.5489000795
5299	0.9557313371	0.5489000795
5300	0.9557161638	0.5489000795
5301	0.955705732	0.5489000795
5302	0.9556947515	0.5489000795
5303	0.9556810314	0.5489000795
5304	0.955674304	0.5489000795
5305	0.9556630153	0.5489000795
5306	0.9556465197	0.5489000795
5307	0.9556375359	0.5489000795
5308	0.9556222309	0.5489000795
5309	0.9556067907	0.5489000795
5310	0.9556001812	0.5489000795
5311	0.9555876381	0.5489000795
5312	0.9555759869	0.5489000795
5313	0.9555638164	0.5489000795
5314	0.955548431	0.5489000795
5315	0.955530546	0.5491651206
5316	0.9555196434	0.5491651206
5317	0.9555068393	0.5491651206
5318	0.9554873118	0.5494301617
5319	0.9554796311	0.5494301617
5320	0.9554703864	0.5494301617
5321	0.9554632427	0.5494301617
5322	0.9554473311	0.5494301617
5323	0.9554302085	0.5496952028
5324	0.9554178888	0.5496952028
5325	0.9554027506	0.5499602438
5326	0.9553862752	0.5499602438
5327	0.9553776478	0.5499602438
5328	0.9553661037	0.5499602438
5329	0.9553519801	0.5499602438
5330	0.9553493462	0.5499602438
5331	0.9553442098	0.5499602438
5332	0.9553312052	0.5502252849
5333	0.9553218696	0.5502252849
5334	0.9553183837	0.5502252849
5335	0.9553064903	0.5499602438
5336	0.9552927261	0.5502252849
5337	0.9552823683	0.5502252849
5338	0.9552678082	0.5502252849
5339	0.9552515903	0.5502252849
5340	0.9552364473	0.5499602438
5341	0.9552203275	0.5499602438
5342	0.9552158003	0.5499602438
5343	0.9552107818	0.5499602438
5344	0.955185431	0.5499602438
5345	0.9551764097	0.5499602438
5346	0.9551566199	0.5499602438
5347	0.9551499437	0.5499602438
5348	0.9551294702	0.5499602438
5349	0.9551103127	0.5499602438
5350	0.95509561	0.5499602438
5351	0.95508577	0.5499602438
5352	0.9550769036	0.5499602438
5353	0.9550706285	0.5499602438
5354	0.9550565229	0.5499602438
5355	0.9550477389	0.5499602438
5356	0.955039513	0.5499602438
5357	0.9550204539	0.5499602438
5358	0.9550114378	0.5499602438
5359	0.9550018425	0.5499602438
5360	0.954992286	0.5499602438
5361	0.9549872422	0.5499602438
5362	0.9549806491	0.5499602438
5363	0.9549722178	0.5499602438
5364	0.9549582266	0.5499602438
5365	0.9549435637	0.5499602438
5366	0.9549330414	0.5499602438
5367	0.9549265336	0.5499602438
5368	0.9549196818	0.5499602438
5369	0.9549134346	0.5499602438
5370	0.9549003617	0.5499602438
5371	0.9548887822	0.5499602438
5372	0.9548729469	0.5499602438
5373	0.9548600388	0.5499602438
5374	0.9548472688	0.5499602438
5375	0.9548387186	0.5499602438
5376	0.9548152335	0.5499602438
5377	0.9548036543	0.5499602438
5378	0.9547918021	0.5499602438
5379	0.9547837869	0.5499602438
5380	0.9547787212	0.5499602438
5381	0.9547592758	0.5499602438
5382	0.9547493462	0.5502252849
5383	0.9547266167	0.550490326
5384	0.9547136516	0.550490326
5385	0.9546914765	0.5502252849
5386	0.9546867103	0.5502252849
5387	0.9546708944	0.5502252849
5388	0.9546633582	0.5502252849
5389	0.9546626455	0.5502252849
5390	0.9546481389	0.5499602438
5391	0.9546347766	0.5499602438
5392	0.9546213058	0.5499602438
5393	0.9546103787	0.5502252849
5394	0.9545965357	0.5502252849
5395	0.9545848987	0.5502252849
5396	0.9545754337	0.5502252849
5397	0.9545686597	0.5502252849
5398	0.9545570703	0.5502252849
5399	0.9545367577	0.550490326
5400	0.9545251341	0.5502252849
5401	0.9545163178	0.5502252849
5402	0.9545107394	0.5502252849
5403	0.9545009887	0.550490326
5404	0.9544911912	0.550490326
5405	0.9544864518	0.550490326
5406	0.9544825106	0.550490326
5407	0.9544716677	0.550490326
5408	0.9544511105	0.550490326
5409	0.954434002	0.550490326
5410	0.9544178653	0.550490326
5411	0.9544044622	0.550490326
5412	0.9543947852	0.550490326
5413	0.9543842259	0.5502252849
5414	0.9543676785	0.550490326
5415	0.9543467459	0.5502252849
5416	0.9543282062	0.5502252849
5417	0.9543179919	0.5502252849
5418	0.9543057076	0.5502252849
5419	0.9542845078	0.5502252849
5420	0.9542758022	0.5502252849
5421	0.9542532346	0.5502252849
5422	0.9542384165	0.5502252849
5423	0.9542189659	0.5502252849
5424	0.9542145315	0.5502252849
5425	0.9542119794	0.5502252849
5426	0.9541954964	0.5502252849
5427	0.9541842966	0.550490326
5428	0.9541727194	0.550490326
5429	0.954163781	0.550490326
5430	0.9541577767	0.550490326
5431	0.9541421897	0.5502252849
5432	0.9541235798	0.550490326
5433	0.9541133385	0.5507553671
5434	0.9540885473	0.5507553671
5435	0.9540718953	0.550490326
5436	0.9540662047	0.550490326
5437	0.9540594722	0.5502252849
5438	0.954055061	0.550490326
5439	0.9540395919	0.5502252849
5440	0.9540324124	0.5502252849
5441	0.9540006747	0.550490326
5442	0.9539929571	0.550490326
5443	0.9539837906	0.5502252849
5444	0.9539790694	0.5502252849
5445	0.9539749508	0.550490326
5446	0.9539620245	0.550490326
5447	0.9539417439	0.550490326
5448	0.9539342196	0.550490326
5449	0.9539193848	0.5507553671
5450	0.9539038946	0.5507553671
5451	0.9539005995	0.5510204082
5452	0.9538921766	0.5510204082
5453	0.9538866662	0.5510204082
5454	0.9538754977	0.5510204082
5455	0.953860651	0.550490326
5456	0.9538446104	0.5507553671
5457	0.9538332835	0.5507553671
5458	0.953819756	0.5507553671
5459	0.9538114008	0.5510204082
5460	0.9537917859	0.5510204082
5461	0.9537749325	0.5512854492
5462	0.9537668181	0.5512854492
5463	0.9537598031	0.5512854492
5464	0.9537399183	0.5510204082
5465	0.9537310095	0.5512854492
5466	0.9537182679	0.5510204082
5467	0.9537074473	0.5510204082
5468	0.9536964983	0.5510204082
5469	0.9536902459	0.5510204082
5470	0.9536778886	0.5510204082
5471	0.9536624296	0.5512854492
5472	0.9536542453	0.5512854492
5473	0.9536452796	0.5512854492
5474	0.9536290755	0.5512854492
5475	0.9536151484	0.5512854492
5476	0.9536065806	0.5512854492
5477	0.9535980346	0.5512854492
5478	0.9535847507	0.5512854492
5479	0.953574267	0.5510204082
5480	0.9535583347	0.5510204082
5481	0.9535497763	0.5510204082
5482	0.9535371748	0.5510204082
5483	0.9535271296	0.5510204082
5484	0.953517283	0.5510204082
5485	0.9535054423	0.5512854492
5486	0.9534967012	0.5512854492
5487	0.9534857829	0.5515504903
5488	0.9534796389	0.5515504903
5489	0.9534718996	0.5515504903
5490	0.9534572999	0.5515504903
5491	0.9534457111	0.5515504903
5492	0.9534325788	0.5515504903
5493	0.953423951	0.5515504903
5494	0.9534114195	0.5515504903
5495	0.9534014861	0.5515504903
5496	0.9533847018	0.5515504903
5497	0.9533686178	0.5515504903
5498	0.9533502853	0.5515504903
5499	0.9533284151	0.5515504903
5500	0.95331478	0.5515504903
5501	0.9533062158	0.5515504903
5502	0.9532983224	0.5515504903
5503	0.9532823408	0.5515504903
5504	0.9532649906	0.5518155314
5505	0.9532500177	0.5518155314
5506	0.9532403752	0.5520805725
5507	0.9532325018	0.5520805725
5508	0.9532142045	0.5523456136
5509	0.9532050561	0.5520805725
5510	0.9531980935	0.5523456136
5511	0.9531805182	0.5520805725
5512	0.9531659815	0.5523456136
5513	0.95315171	0.5520805725
5514	0.9531388256	0.5523456136
5515	0.9531187453	0.5523456136
5516	0.9531121972	0.5523456136
5517	0.9530990975	0.5523456136
5518	0.9530903518	0.5523456136
5519	0.9530751369	0.5523456136
5520	0.9530682813	0.5523456136
5521	0.9530533647	0.5523456136
5522	0.953044894	0.5523456136
5523	0.9530359545	0.5523456136
5524	0.9530304281	0.5523456136
5525	0.9530170062	0.5523456136
5526	0.9530070928	0.5523456136
5527	0.9529923663	0.5523456136
5528	0.9529869063	0.5523456136
5529	0.9529747979	0.5523456136
5530	0.9529585943	0.5520805725
5531	0.9529411657	0.5523456136
5532	0.9529258715	0.5523456136
5533	0.9529110047	0.5523456136
5534	0.9529059349	0.5523456136
5535	0.9528938683	0.5523456136
5536	0.9528907912	0.5523456136
5537	0.952872911	0.5523456136
5538	0.9528590812	0.5523456136
5539	0.9528424895	0.5523456136
5540	0.9528281283	0.5523456136
5541	0.952819118	0.5523456136
5542	0.9528109272	0.5523456136
5543	0.9528018277	0.5523456136
5544	0.9527932698	0.5523456136
5545	0.952779799	0.5523456136
5546	0.9527733196	0.5523456136
5547	0.9527541233	0.5523456136
5548	0.9527528071	0.5523456136
5549	0.9527350493	0.5523456136
5550	0.9527267291	0.5523456136
5551	0.9527088072	0.5523456136
5552	0.9526983448	0.5523456136
5553	0.9526879555	0.5523456136
5554	0.9526824151	0.5523456136
5555	0.9526744239	0.5523456136
5556	0.9526583355	0.5523456136
5557	0.9526419395	0.5523456136
5558	0.9526337848	0.5523456136
5559	0.95262343	0.5523456136
5560	0.9526162072	0.5523456136
5561	0.9526161497	0.5523456136
5562	0.9526129372	0.5523456136
5563	0.9526056327	0.5523456136
5564	0.9525808391	0.5523456136
5565	0.9525751148	0.5523456136
5566	0.9525691121	0.5523456136
5567	0.952561764	0.5523456136
5568	0.9525493263	0.5523456136
5569	0.9525430887	0.5523456136
5570	0.9525345198	0.5523456136
5571	0.9525281576	0.5523456136
5572	0.9525150171	0.5523456136
5573	0.9525009166	0.5523456136
5574	0.9524849295	0.5523456136
5575	0.9524716829	0.5523456136
5576	0.9524653298	0.5523456136
5577	0.9524489568	0.5523456136
5578	0.9524274671	0.5520805725
5579	0.9524168126	0.5520805725
5580	0.9524016809	0.5520805725
5581	0.9523864691	0.5520805725
5582	0.9523764457	0.5520805725
5583	0.9523610249	0.5520805725
5584	0.9523555008	0.5520805725
5585	0.9523386341	0.5520805725
5586	0.9523318283	0.5520805725
5587	0.9523216354	0.5520805725
5588	0.9523066885	0.5520805725
5589	0.952285617	0.5520805725
5590	0.9522712829	0.5520805725
5591	0.9522556844	0.5520805725
5592	0.9522419434	0.5520805725
5593	0.9522298719	0.5520805725
5594	0.9522185804	0.5520805725
5595	0.952208003	0.5520805725
5596	0.9521937207	0.5520805725
5597	0.9521705389	0.5520805725
5598	0.9521512578	0.5523456136
5599	0.952140353	0.5523456136
5600	0.9521213188	0.5523456136
5601	0.9520982268	0.5523456136
5602	0.9520816383	0.5523456136
5603	0.9520590714	0.5523456136
5604	0.9520485188	0.5526106547
5605	0.9520315342	0.5526106547
5606	0.9520140529	0.5526106547
5607	0.9520036056	0.5526106547
5608	0.9519906682	0.5526106547
5609	0.9519859672	0.5526106547
5610	0.9519693597	0.5526106547
5611	0.9519492906	0.5528756957
5612	0.9519361462	0.5526106547
5613	0.9519231614	0.5526106547
5614	0.9519133441	0.5526106547
5615	0.9519031335	0.5526106547
5616	0.9518980984	0.5528756957
5617	0.9518853037	0.5528756957
5618	0.9518737579	0.5528756957
5619	0.9518625075	0.5528756957
5620	0.9518546448	0.5528756957
5621	0.9518481027	0.5528756957
5622	0.9518401461	0.5528756957
5623	0.9518346754	0.5531407368
5624	0.9518281805	0.5531407368
5625	0.9518210538	0.5531407368
5626	0.9518096158	0.5531407368
5627	0.9517941333	0.5531407368
5628	0.9517695191	0.5534057779
5629	0.9517547433	0.5531407368
5630	0.9517483983	0.5531407368
5631	0.951736859	0.5531407368
5632	0.9517292483	0.5534057779
5633	0.9517278675	0.5534057779
5634	0.9517223919	0.5534057779
5635	0.9517079878	0.553670819
5636	0.9517039101	0.553670819
5637	0.9516881287	0.553670819
5638	0.9516767829	0.553670819
